disk_usage_percent,temperature,read_error_rate,write_error_rate,reallocated_sector_count,pending_sector_count,power_on_hours,label
55,42,27,22,114,173,21461,1
81,36,36,23,17,176,35868,1
67,62,39,1,51,53,26177,0
86,28,34,47,2,181,40434,1
13,46,49,30,80,131,41300,1
82,35,27,26,70,193,25539,1
70,36,7,14,158,95,954,0
16,45,19,36,146,152,35521,1
41,54,28,4,169,167,24091,1
28,26,45,9,42,135,10498,1
77,40,36,5,11,138,45486,1
37,66,34,1,89,148,10007,1
82,48,9,35,59,187,18002,1
79,45,10,44,43,183,31005,1
45,69,11,34,96,25,10445,0
84,54,18,36,28,89,4773,1
61,65,49,19,191,181,3316,1
44,57,45,13,15,126,39896,1
16,31,19,1,98,115,8873,1
70,35,1,1,5,46,42983,0
33,51,41,32,125,126,27310,1
40,58,25,3,3,60,40874,0
28,58,8,31,153,152,7513,1
27,48,32,31,193,105,23850,1
14,65,9,22,196,189,4170,1
10,63,3,34,39,121,19410,1
89,65,13,28,164,140,9400,1
68,29,27,25,186,148,47231,1
35,50,22,19,112,74,3408,0
42,48,5,28,30,56,31165,0
16,44,36,6,153,166,41265,1
17,40,29,24,79,68,18254,1
95,57,6,4,29,59,11338,0
91,64,4,13,54,1,40898,0
62,65,5,20,102,18,15796,0
19,65,16,13,15,146,29158,1
36,68,49,24,151,176,1208,1
88,42,14,0,99,108,18410,1
37,51,18,6,151,185,26659,1
47,26,40,14,193,130,35700,1
82,34,1,37,15,149,3091,1
32,54,12,12,131,122,44708,1
40,26,27,42,183,169,25190,1
53,28,22,36,85,111,533,1
25,26,37,2,122,107,40063,1
74,36,5,36,116,26,24819,0
56,52,32,37,68,147,17212,1
20,57,35,29,124,85,35456,1
95,33,23,13,71,199,2913,1
65,46,48,33,64,184,6382,1
45,68,48,48,126,194,46648,1
20,46,31,11,89,87,34014,1
47,38,11,23,192,30,31054,0
34,36,36,8,146,22,28340,0
93,37,10,49,117,69,1735,1
69,63,30,25,70,154,47122,1
96,64,22,7,136,39,10848,0
58,37,39,1,152,25,6990,0
66,40,49,4,195,103,19652,1
50,39,19,29,170,75,25126,1
22,30,12,34,178,3,23767,0
56,61,43,9,78,102,46374,1
84,27,31,12,84,193,14524,1
80,59,22,15,71,167,47183,1
64,32,11,2,150,39,7660,0
60,54,27,36,78,60,31032,1
61,37,27,30,28,134,11399,1
71,44,1,48,174,92,21034,1
24,36,42,1,140,45,45356,0
92,43,4,34,180,156,41562,1
69,26,10,41,70,21,39261,0
21,47,45,19,122,135,1454,1
56,41,20,9,156,96,47712,1
78,52,28,14,169,54,28563,0
38,27,32,21,55,159,43747,1
77,68,19,22,176,11,30715,0
72,41,37,29,136,48,46210,0
64,52,7,43,155,91,24806,1
46,41,33,42,148,1,33344,0
70,62,13,3,76,61,32312,0
65,38,3,31,37,77,7640,0
26,52,1,30,191,146,12020,1
67,44,24,39,66,144,26124,1
93,30,22,38,101,142,38850,1
53,60,24,1,124,197,609,1
66,34,46,47,170,170,23508,1
54,35,2,18,182,122,21460,1
11,68,4,12,152,129,26994,1
11,67,3,24,108,184,23479,1
42,41,7,20,13,27,38345,0
73,27,32,29,61,149,34000,1
65,48,7,35,39,32,32307,0
70,29,26,2,36,24,34635,0
59,39,25,13,2,149,39969,1
90,46,21,23,113,43,4997,0
39,39,45,32,82,190,12753,1
22,29,7,15,0,55,29523,0
95,34,8,7,130,178,32096,1
82,54,9,6,100,0,40894,0
10,31,0,40,169,67,5080,0
91,66,42,31,115,18,26508,0
51,60,22,34,104,148,2443,1
17,42,16,9,172,146,49175,1
83,41,43,22,157,188,49786,1
70,66,6,34,100,116,47932,1
59,31,15,0,36,167,43835,1
61,61,36,26,46,68,20705,1
47,46,14,17,28,84,43687,0
48,62,24,10,85,65,48002,0
62,35,8,44,14,37,6662,0
36,39,35,11,34,82,225,1
24,25,14,29,142,123,18579,1
30,56,47,43,194,31,49774,1
25,67,44,20,194,57,21757,1
71,59,18,49,137,160,28464,1
49,58,0,8,42,45,8321,0
44,29,35,35,94,104,9275,1
50,57,9,8,99,77,1494,0
15,46,32,23,33,14,30481,0
48,60,32,44,59,191,49355,1
24,56,2,32,106,106,31890,1
77,38,0,37,147,14,22868,0
96,67,32,48,74,194,43588,1
83,52,40,42,178,79,11019,1
50,50,46,9,76,187,28375,1
91,43,17,40,53,33,21475,0
61,54,23,38,0,108,11694,1
60,66,20,34,55,90,49493,1
14,67,17,45,30,77,40376,1
28,45,3,18,122,166,23333,1
84,44,9,6,93,111,28268,1
44,43,2,49,61,58,3684,0
13,54,41,11,31,131,10412,1
91,67,14,6,9,30,15426,0
74,57,36,32,152,56,46767,1
23,63,48,25,80,148,21424,1
24,67,20,39,194,147,18214,1
22,60,27,2,23,68,29582,0
42,59,2,37,165,198,5379,1
44,58,38,21,37,89,5828,1
94,62,27,29,8,85,26733,1
23,57,9,26,78,169,48014,1
57,46,23,44,155,190,22016,1
10,41,3,46,155,108,24212,1
56,47,8,28,16,171,40170,1
85,52,1,48,146,41,44839,0
52,41,9,12,29,196,4170,1
85,57,18,44,125,151,2999,1
74,29,29,40,42,129,21099,1
55,66,49,42,78,23,27989,0
34,53,2,15,18,47,28924,0
47,62,5,20,171,76,31509,0
33,40,4,13,42,147,36263,1
49,51,16,43,188,131,48397,1
20,56,4,48,41,44,31102,0
79,29,37,45,168,29,47611,0
82,33,22,39,182,176,31862,1
64,45,13,43,173,145,30688,1
86,26,27,37,146,174,34533,1
40,41,22,35,47,162,34923,1
39,32,6,2,43,153,44818,1
45,60,12,20,117,100,878,1
12,53,35,43,1,193,3782,1
83,67,32,31,6,93,39943,1
63,50,2,8,195,1,24705,0
38,43,48,20,111,28,29329,0
93,30,46,43,152,18,16809,0
37,44,47,20,197,94,13203,1
22,51,27,46,3,5,48442,0
61,31,20,2,122,127,4891,1
52,69,24,16,170,140,24033,1
33,35,4,3,82,62,30229,0
52,57,5,44,185,155,31485,1
53,60,13,17,74,131,38427,1
22,42,18,32,63,55,12479,0
40,64,30,15,50,0,46835,0
68,46,27,39,79,89,23657,1
72,35,22,18,195,152,43167,1
62,39,18,45,197,116,3216,1
61,53,21,34,104,198,4679,1
58,53,32,43,26,148,45533,1
20,29,21,26,76,178,19430,1
11,51,37,44,50,46,6089,1
98,61,46,7,13,100,48223,1
20,57,4,11,142,16,13807,0
52,66,14,21,89,60,28506,0
54,59,4,11,152,82,34723,0
47,26,20,26,140,82,47542,1
42,35,44,49,155,26,47636,0
26,39,6,37,22,156,10613,1
57,41,37,2,50,23,29861,0
45,49,43,49,71,188,19156,1
15,47,9,20,82,162,38038,1
34,53,45,49,183,165,13721,1
23,31,36,8,97,174,28493,1
90,42,22,48,12,129,31932,1
70,41,11,40,81,85,12494,1
64,58,37,7,199,1,28135,0
91,53,36,36,82,41,46582,0
15,33,48,2,117,100,3873,1
91,35,19,27,72,186,14474,1
26,42,17,10,157,196,49671,1
40,26,17,1,191,145,37788,1
98,42,18,30,147,32,46733,0
49,32,47,15,198,126,42164,1
69,59,17,41,3,104,550,1
98,63,45,13,138,43,6390,0
39,33,3,24,69,70,47573,0
92,50,25,3,172,163,36675,1
68,51,36,48,57,30,23389,0
44,28,23,20,143,186,41043,1
96,65,10,15,175,179,36180,1
99,44,10,6,9,128,9022,1
67,48,10,15,90,127,7780,1
39,45,6,38,154,110,22968,1
13,47,28,14,19,131,27817,1
84,37,49,0,54,166,32265,1
95,45,26,31,91,78,8689,1
65,60,24,9,158,154,1460,1
47,50,20,22,159,180,33915,1
39,45,11,45,62,174,30092,1
63,57,3,18,75,68,37085,0
46,44,16,38,156,83,15455,1
52,65,6,35,32,79,10900,0
89,62,27,48,153,34,1566,0
79,57,17,1,57,6,48859,0
67,57,7,2,145,159,29852,1
37,26,30,8,118,195,12455,1
81,68,6,42,147,43,7938,0
97,54,41,23,180,95,5683,1
21,69,34,8,185,7,2534,0
18,27,20,26,4,99,23783,1
11,31,32,2,14,37,24743,0
10,38,13,25,23,112,36126,1
56,65,36,28,146,107,38742,1
50,31,32,46,47,4,36163,0
22,29,38,43,121,76,48910,1
76,29,38,30,126,103,11332,1
86,28,12,39,145,142,42040,1
25,54,11,29,26,181,18840,1
48,63,32,33,6,68,11550,1
76,45,28,35,19,14,34610,0
15,68,7,45,118,85,29515,1
33,43,17,1,94,171,712,1
28,36,18,3,178,122,6412,1
38,60,4,24,109,189,25686,1
16,32,22,34,130,138,1279,1
69,49,30,29,70,27,15631,0
37,30,44,9,87,190,6778,1
78,35,3,37,22,129,46289,1
42,34,37,14,139,66,15676,0
87,25,26,35,26,110,30718,1
97,29,18,21,15,22,41611,0
56,30,26,13,166,6,7180,0
97,52,48,11,137,39,30892,0
44,26,8,49,119,11,42678,0
85,47,16,11,94,37,32879,0
25,59,14,13,132,126,2364,1
17,55,5,40,24,195,24540,1
23,65,24,24,156,50,43506,0
48,35,8,16,149,178,2438,1
82,68,3,40,176,55,25719,0
54,58,44,17,40,137,38040,1
46,28,40,14,12,0,38710,0
43,38,42,46,101,84,21187,1
26,30,45,20,11,25,37520,0
59,48,40,46,8,172,9109,1
38,53,29,23,23,199,12002,1
87,69,1,46,95,154,11383,1
16,51,28,49,102,14,34586,0
84,40,34,4,89,126,18302,1
42,39,21,39,22,96,32455,1
90,52,28,8,25,131,41951,1
46,49,8,14,12,61,24591,0
75,57,46,39,47,138,6158,1
47,29,38,28,127,182,752,1
86,59,24,48,51,186,2703,1
56,61,2,1,113,141,10226,1
41,51,48,29,89,140,14556,1
97,66,18,49,5,134,47881,1
10,66,20,49,150,145,20033,1
31,36,7,30,6,93,47195,1
22,30,17,26,91,90,41992,1
80,57,40,43,36,106,26240,1
61,63,49,36,93,77,44254,1
76,40,0,42,61,48,43409,0
76,56,35,18,55,9,30213,0
30,64,18,14,150,168,21529,1
13,47,15,8,2,147,21306,1
63,35,33,29,53,127,22769,1
33,26,41,16,176,41,25305,0
10,68,35,25,78,161,25458,1
29,68,28,8,190,9,49325,0
92,45,19,33,0,15,3324,0
94,60,38,39,196,189,29172,1
96,58,12,22,179,20,39526,0
74,28,0,41,89,156,10365,1
98,52,14,44,94,75,13079,1
97,53,23,10,197,102,39125,1
59,54,26,29,24,68,21571,1
70,37,41,44,11,12,13596,0
68,69,16,22,59,39,29817,0
79,31,8,15,127,139,5497,1
55,45,30,34,68,179,634,1
42,66,23,12,78,46,7581,0
59,28,26,14,120,39,43496,0
15,60,23,42,48,83,44558,1
50,44,3,4,137,66,24000,0
53,66,47,43,117,195,37703,1
16,66,22,9,82,129,23694,1
80,25,16,6,119,55,42666,0
99,28,26,7,179,47,35158,0
22,32,44,26,146,32,1704,0
24,54,43,7,44,101,9731,1
66,28,5,18,61,15,26055,0
88,65,16,3,186,90,8531,0
74,29,4,19,0,77,3843,0
97,45,39,3,143,102,36882,1
90,66,1,14,20,26,8973,0
93,56,15,14,40,139,27590,1
38,28,7,31,181,162,44528,1
68,69,44,44,122,144,35053,1
44,28,22,42,34,198,32701,1
65,52,33,23,11,111,29771,1
34,56,8,37,37,60,34772,0
88,60,18,11,87,35,14765,0
86,30,10,26,54,197,26437,1
52,37,33,16,77,146,19884,1
76,66,14,8,195,191,49880,1
46,29,7,33,44,67,19883,0
99,39,24,42,118,169,13406,1
61,62,2,48,1,110,5992,1
56,35,16,46,157,66,21353,1
25,34,15,9,60,78,32006,0
63,26,16,18,168,43,47378,0
21,43,38,40,9,102,8389,1
83,32,4,2,31,82,1815,0
54,26,16,21,102,166,7841,1
89,62,31,36,20,15,19081,0
69,56,42,2,6,58,1936,0
90,69,2,20,86,20,27249,0
45,49,9,36,102,167,7017,1
34,32,29,38,106,80,28271,1
41,32,42,37,49,97,2012,1
69,43,14,18,29,59,18490,0
66,53,47,41,114,29,38115,0
81,31,42,39,181,173,12404,1
45,58,1,41,52,31,38723,0
77,49,47,5,129,183,10829,1
30,41,8,22,25,104,1496,1
51,50,26,0,120,87,31118,0
81,37,8,43,194,59,44149,0
24,27,45,7,118,173,43535,1
14,67,19,6,150,39,24345,0
43,54,20,43,132,191,1338,1
38,48,30,31,98,164,17436,1
85,43,6,24,63,139,34428,1
16,43,4,32,100,111,21952,1
85,50,19,15,59,58,47068,0
67,68,41,21,168,111,21621,1
26,67,1,41,61,94,28077,1
71,37,3,3,181,99,38053,0
87,56,42,20,59,128,12778,1
54,37,31,18,126,111,8095,1
56,27,29,41,133,34,49260,0
59,40,33,23,138,35,48225,0
40,55,33,2,13,1,32844,0
96,60,22,7,70,87,41643,0
53,35,10,22,160,163,48744,1
43,59,26,45,170,162,29625,1
21,57,18,10,100,104,45127,1
95,37,37,17,9,122,14925,1
65,62,5,3,24,48,20333,0
85,29,33,16,6,112,13370,1
40,55,19,26,37,152,43004,1
83,30,30,43,26,149,14899,1
34,40,18,30,123,121,15143,1
45,39,39,26,155,107,47180,1
43,47,34,1,180,40,40668,0
41,32,34,5,199,174,26479,1
70,63,38,4,38,87,7787,1
94,33,32,31,67,5,1381,0
65,40,21,49,74,131,14044,1
90,46,3,24,77,176,31145,1
76,30,13,49,192,131,7750,1
84,29,17,32,158,58,24424,0
79,68,33,23,68,183,1664,1
14,35,14,4,74,136,46619,1
67,45,19,35,11,9,18013,0
91,29,12,46,54,18,36857,0
29,53,41,34,30,21,42019,0
26,64,38,31,6,176,7410,1
28,46,45,45,121,154,41730,1
43,52,40,33,9,168,22533,1
59,63,12,22,54,95,48852,1
25,59,31,30,154,45,33825,0
65,42,22,28,10,85,20536,1
46,64,11,3,145,80,29349,0
78,65,40,21,141,16,20879,0
57,63,8,2,164,49,36140,0
43,37,22,25,80,97,31268,1
74,64,41,4,139,115,25298,1
95,28,19,22,109,67,12499,0
63,26,33,44,11,74,15878,1
17,63,30,23,163,22,45893,0
18,50,40,37,104,20,9239,0
58,34,16,25,4,188,17970,1
64,44,48,36,95,184,18363,1
89,61,19,18,72,144,11515,1
35,57,11,46,116,90,17536,1
55,60,34,31,43,4,35345,0
23,40,37,38,9,70,21612,1
65,51,16,42,109,116,14226,1
90,50,48,3,178,99,17839,1
29,32,31,31,170,64,20198,1
99,33,13,33,124,158,29393,1
27,46,26,0,173,105,43451,1
44,62,38,27,8,29,45982,0
50,41,23,27,32,18,8989,0
19,29,44,33,59,73,47833,1
94,28,27,15,163,72,46391,0
40,57,49,15,69,11,45276,0
80,38,16,10,48,127,29788,1
23,28,11,0,1,151,25442,1
24,47,49,46,72,198,21991,1
98,49,31,36,178,11,13180,0
60,49,46,49,140,146,49168,1
50,43,17,9,189,3,9448,0
90,58,27,33,169,60,993,0
56,34,26,41,197,62,43309,1
45,38,35,2,145,27,16122,0
92,63,22,8,140,47,27555,0
95,26,18,25,1,18,45139,0
33,32,35,13,36,20,44920,0
87,37,12,25,64,195,16516,1
51,34,40,0,198,72,2091,0
57,47,23,37,51,198,1304,1
64,68,40,41,72,0,2754,0
57,50,17,8,68,14,41506,0
60,55,28,30,58,38,39427,0
16,53,14,28,143,180,30984,1
57,51,26,33,48,78,32260,1
92,37,16,13,72,11,44664,0
42,57,24,0,13,63,21800,0
33,49,47,28,195,63,40844,1
61,44,29,11,29,78,16737,0
51,35,15,40,137,73,36559,1
51,57,34,25,73,47,37427,0
72,62,37,16,67,149,47633,1
67,51,3,5,162,84,6169,0
69,38,6,41,24,129,48218,1
66,65,1,9,54,7,27035,0
93,34,11,15,106,178,30875,1
27,60,0,4,191,106,18640,0
63,54,23,43,19,14,13042,0
22,26,17,16,21,128,16650,1
88,51,6,23,187,70,28939,0
74,29,6,10,103,101,25525,0
96,53,0,40,94,159,39065,1
49,61,17,41,128,115,4134,1
57,46,36,30,99,25,10365,0
93,48,8,49,46,46,115,0
25,39,9,17,78,164,2603,1
20,65,24,26,20,77,4805,1
25,51,38,40,28,116,19146,1
23,57,6,47,191,39,36377,0
46,31,28,0,105,30,10214,0
29,31,21,46,197,197,36056,1
16,38,37,41,196,188,25802,1
41,58,47,26,151,113,16716,1
76,64,21,36,32,145,7465,1
30,48,37,13,126,159,23927,1
66,52,12,49,26,141,49999,1
77,65,10,2,11,142,8092,1
62,53,13,34,171,98,43149,1
75,65,30,28,4,157,15188,1
49,58,23,16,132,10,18837,0
49,47,34,14,83,161,41755,1
68,67,39,36,79,78,44902,1
28,40,31,47,165,142,46200,1
56,50,17,48,91,164,28310,1
78,35,40,7,7,107,5500,1
84,57,35,10,192,105,17676,1
94,52,36,22,51,76,9788,1
99,32,33,28,118,46,14123,0
92,39,42,5,161,164,11241,1
37,62,22,39,13,171,18143,1
79,59,41,44,90,35,22107,0
10,62,41,48,182,50,49067,1
57,42,15,32,76,182,44602,1
57,27,38,41,50,185,4895,1
33,34,38,36,47,89,7679,1
97,42,36,31,57,111,43758,1
60,59,16,16,35,51,19274,0
37,33,48,40,80,54,31594,1
75,26,29,23,100,131,32578,1
35,39,8,20,32,77,12517,0
87,56,33,42,192,37,16924,0
20,43,0,1,64,80,25868,0
15,40,18,12,125,66,1417,0
13,60,48,11,50,16,45257,0
31,44,8,34,71,2,26892,0
89,60,11,17,22,49,45677,0
40,28,18,24,156,66,42455,0
60,25,24,30,123,49,44557,0
83,35,6,12,0,191,20133,1
89,54,10,27,67,110,15347,1
25,47,12,32,162,148,36723,1
90,48,15,39,162,38,19270,0
28,35,3,17,134,14,26930,0
22,56,6,22,187,151,14028,1
50,25,11,38,147,136,21480,1
47,32,31,21,67,119,48365,1
80,69,17,22,183,89,17196,1
58,29,13,29,112,137,44070,1
88,58,38,36,6,45,15581,0
83,50,42,36,121,135,26510,1
58,42,40,13,15,142,42005,1
68,27,44,16,125,32,9180,0
43,49,3,17,121,80,14390,0
75,31,25,7,104,146,1267,1
63,50,48,45,60,78,43540,1
78,44,16,36,80,158,25871,1
60,40,44,19,89,145,19197,1
47,42,19,14,156,70,34211,0
28,59,0,12,167,90,18212,0
47,52,5,45,135,75,6317,1
77,55,28,34,50,58,11010,0
36,29,2,14,195,189,12417,1
84,54,3,40,108,35,17270,0
40,45,17,9,164,10,26840,0
30,42,40,42,32,184,47737,1
53,41,11,23,7,74,45267,0
38,65,45,29,119,141,22432,1
17,33,29,33,180,121,21432,1
20,37,10,15,154,143,44771,1
86,47,41,4,198,106,18254,1
79,44,18,42,124,131,1076,1
10,41,45,22,146,17,45123,0
34,68,41,25,151,172,45124,1
55,55,7,40,14,90,26090,1
25,64,28,3,134,31,19207,0
79,65,9,27,110,64,37669,0
23,66,22,40,8,117,15447,1
98,63,48,27,196,93,6926,1
92,60,14,28,155,66,3268,0
83,61,25,5,155,41,42179,0
24,45,17,21,60,150,26267,1
93,32,48,29,150,65,13956,1
34,33,17,20,136,178,31377,1
93,63,3,40,105,62,29697,0
88,66,1,43,51,131,13341,1
82,53,43,15,19,143,17941,1
26,27,21,4,4,55,38553,0
31,51,37,45,58,178,46336,1
48,41,3,19,132,161,35065,1
15,69,32,48,0,78,14627,1
89,34,33,32,191,51,30821,0
85,27,7,5,31,58,36405,0
54,60,37,40,94,188,20738,1
31,29,12,35,5,150,34935,1
84,50,21,23,174,169,12442,1
93,62,3,37,157,37,28410,0
26,37,32,5,89,106,34140,1
84,37,6,41,99,68,41855,0
72,46,26,6,117,114,5683,1
80,28,46,4,164,199,42055,1
76,33,45,25,193,39,7268,0
31,50,9,10,192,6,9051,0
89,31,10,4,56,192,5100,1
15,34,28,17,55,49,21525,0
18,51,12,38,174,25,21757,0
47,45,6,2,108,89,40084,0
51,26,1,29,140,17,7097,0
47,69,27,23,133,29,46763,0
17,60,2,25,137,185,41421,1
27,61,2,40,172,0,40815,0
54,43,34,2,87,66,29895,0
37,63,31,49,95,171,7253,1
98,65,27,40,27,166,45579,1
77,29,28,41,166,164,2150,1
66,35,24,47,19,181,22748,1
86,28,25,8,157,178,47230,1
89,27,19,29,101,162,5559,1
28,41,20,4,108,18,14226,0
29,52,20,47,158,58,3886,1
89,29,13,26,184,68,41481,0
94,30,21,34,93,75,35834,1
27,33,45,0,48,152,25994,1
18,47,31,36,10,34,13185,0
76,38,25,17,148,117,12198,1
73,26,1,26,28,188,46433,1
55,61,13,12,73,29,43596,0
41,69,49,36,153,128,15723,1
36,48,4,14,177,16,25127,0
90,28,29,40,143,189,32561,1
71,28,12,43,77,103,37224,1
30,35,46,43,16,13,46266,0
37,27,1,44,191,30,24593,0
46,51,39,4,34,173,2034,1
25,58,45,41,153,109,4009,1
84,29,47,6,65,73,22789,1
44,25,1,34,136,86,31082,1
83,56,43,45,88,173,42170,1
45,36,32,16,131,197,8591,1
48,51,7,19,81,148,4403,1
33,44,21,4,34,122,18940,1
73,37,13,19,92,192,49750,1
38,62,1,29,59,17,7601,0
59,62,5,28,193,112,2499,1
77,48,43,41,3,39,34712,1
26,35,11,13,57,47,33317,0
75,58,1,4,49,82,4399,0
68,25,5,26,53,162,16508,1
15,27,13,31,75,123,29479,1
90,41,46,36,110,186,25314,1
64,47,18,40,12,105,934,1
55,26,27,32,108,77,34020,1
21,29,1,41,73,58,16913,0
45,31,36,27,110,59,17277,1
22,44,10,25,141,46,34691,0
60,56,35,8,44,81,20131,1
66,61,27,37,14,57,45065,1
81,38,4,43,97,45,41342,0
60,36,46,4,21,4,33533,0
34,64,40,15,58,117,15194,1
23,58,35,26,136,77,4566,1
17,63,7,4,89,3,41039,0
63,67,7,13,164,63,11102,0
61,66,49,18,77,83,17800,1
38,38,46,26,13,51,48856,1
58,42,47,8,66,86,47460,1
85,42,35,22,24,83,27072,1
39,64,27,10,195,183,43819,1
55,43,17,2,144,36,24112,0
63,50,17,47,171,20,2193,0
50,56,10,9,145,62,30434,0
37,36,8,14,159,82,21066,0
91,28,17,42,88,113,48841,1
52,61,1,16,108,38,17929,0
67,38,33,32,129,190,17426,1
34,59,9,39,20,113,6344,1
54,68,39,15,55,16,15976,0
56,62,5,14,81,146,26407,1
82,69,12,29,96,198,16183,1
71,39,21,30,174,94,21848,1
22,48,21,43,48,107,36862,1
45,62,30,30,29,63,28710,1
53,26,30,34,89,29,2288,0
65,63,28,37,37,170,1576,1
98,45,37,39,192,134,45881,1
40,33,19,29,189,29,7017,0
99,39,45,27,127,63,4135,1
12,51,41,33,6,21,4359,0
64,34,48,38,93,63,5781,1
70,38,7,12,11,85,10715,0
84,39,0,4,53,1,29914,0
69,52,18,22,196,109,49288,1
70,55,23,4,146,189,7778,1
53,57,4,40,45,41,19869,0
59,57,46,4,61,89,10357,1
72,30,32,35,182,139,18059,1
55,66,40,19,52,38,39582,0
16,43,16,40,10,34,34317,0
96,68,49,38,191,102,7014,1
94,46,34,47,185,58,12630,1
45,26,21,1,198,55,15039,0
14,41,28,29,26,21,46358,0
76,46,49,24,182,125,12095,1
83,25,29,45,117,180,26583,1
48,51,40,33,8,125,35632,1
77,27,30,30,18,57,32046,0
88,37,45,41,182,28,27311,0
29,44,42,14,125,199,41303,1
95,59,1,12,159,60,33028,0
89,51,15,44,47,91,17691,1
38,64,42,35,66,199,26447,1
72,53,24,36,178,66,14528,1
62,42,41,3,169,97,16623,1
98,33,3,42,12,81,38543,1
80,60,41,40,43,191,33893,1
27,53,37,31,60,148,42712,1
14,28,31,33,61,36,27233,0
79,49,36,24,37,60,20664,0
81,49,29,30,189,44,43513,0
36,64,12,44,2,122,35234,1
23,30,5,26,4,138,35926,1
42,44,36,24,157,97,35288,1
94,38,32,49,165,185,49327,1
29,34,34,1,179,60,22021,0
45,52,17,44,2,36,19154,0
37,59,39,21,92,173,2525,1
31,59,22,1,158,89,10613,0
49,50,12,45,69,38,36189,0
79,41,24,42,127,102,41267,1
74,62,33,40,22,19,45985,0
60,41,5,36,135,154,9136,1
95,61,5,12,116,74,8975,0
77,60,19,25,179,94,27911,1
22,43,40,0,133,40,25712,0
63,46,38,42,176,165,18558,1
64,66,7,46,172,15,33158,0
69,32,45,46,194,181,20172,1
11,28,37,21,84,83,38926,1
88,34,17,15,74,161,5640,1
62,29,23,38,48,137,6707,1
15,54,27,0,102,47,25676,0
40,37,24,12,115,97,7222,1
86,65,43,7,144,105,996,1
36,31,44,29,144,89,41163,1
51,28,17,15,46,129,33008,1
46,30,33,5,38,144,42271,1
54,47,36,47,51,110,47082,1
71,34,5,22,189,156,48798,1
98,39,26,23,106,172,32026,1
77,60,10,28,45,1,48425,0
80,62,9,4,63,139,24607,1
88,44,30,0,119,139,49535,1
97,62,2,29,135,87,25539,0
73,69,0,29,129,189,33363,1
58,56,27,22,47,175,47743,1
32,61,25,3,3,184,24430,1
90,46,0,40,145,179,9514,1
36,40,19,12,3,91,32769,1
94,57,11,23,170,146,1396,1
18,42,29,28,92,23,9169,0
41,60,46,10,196,107,27963,1
48,56,47,47,81,20,17966,0
51,47,30,46,116,165,43202,1
26,58,1,38,52,135,16807,1
34,38,47,14,98,170,2096,1
35,60,41,40,44,163,42516,1
79,68,44,0,170,102,48678,1
30,53,10,37,31,197,4551,1
41,61,47,39,199,35,31886,1
49,52,19,30,169,118,5657,1
27,61,17,37,21,52,9637,0
14,63,27,29,31,137,32973,1
95,58,17,49,102,196,2801,1
78,62,24,8,173,148,30853,1
70,49,19,22,155,73,28769,0
99,25,14,49,69,34,34301,0
45,64,17,17,193,10,46873,0
33,52,6,33,21,110,3275,1
32,53,22,29,135,43,35422,0
14,50,11,16,1,184,31961,1
47,54,8,23,95,62,29444,0
94,42,20,18,125,22,24622,0
45,58,36,26,36,189,41435,1
64,48,48,14,39,126,19755,1
36,65,2,42,60,181,43583,1
23,29,23,36,174,36,47405,0
71,54,19,25,107,127,33401,1
91,59,26,26,152,159,18728,1
10,43,24,13,89,54,22284,0
60,40,26,34,7,99,15068,1
59,31,6,4,44,87,14037,0
42,65,33,12,106,28,32958,0
76,54,36,40,84,65,17695,1
36,46,2,10,153,126,658,1
73,49,24,40,76,181,19041,1
74,30,14,37,117,179,44938,1
86,59,15,16,85,176,4603,1
92,34,8,2,163,111,4836,1
61,28,25,28,93,69,27552,1
58,43,6,19,72,195,7206,1
23,61,9,41,62,89,30223,1
41,48,37,1,144,8,39510,0
33,48,9,1,52,32,10272,0
62,65,26,42,119,93,3470,1
71,28,40,16,34,61,3817,0
84,29,23,46,182,170,3926,1
81,65,10,9,105,176,19412,1
63,33,11,17,157,124,4758,1
45,65,36,8,166,164,35861,1
48,58,21,9,14,43,37941,0
86,50,30,30,63,113,46704,1
28,35,45,41,102,117,37354,1
17,61,37,4,163,41,22192,0
34,34,12,41,126,29,32002,0
32,62,43,29,179,183,49991,1
53,60,31,21,89,106,39268,1
12,56,28,26,106,64,47934,0
76,65,22,22,162,129,23901,1
25,67,17,49,50,41,42963,0
20,30,40,10,155,43,32553,0
59,47,43,18,86,4,1910,0
69,66,36,28,198,38,32744,0
41,48,20,10,94,156,11549,1
92,69,3,40,103,148,21466,1
65,61,47,11,186,81,12047,1
49,53,19,48,122,157,4470,1
59,37,25,13,45,151,5907,1
12,52,10,18,18,101,17340,1
36,35,16,16,83,120,4545,1
98,28,2,23,87,113,47504,1
74,66,8,22,107,68,37961,0
79,33,17,26,182,88,10473,1
51,50,46,3,29,116,40112,1
53,42,17,28,43,143,43598,1
18,60,36,40,51,119,4672,1
54,58,18,36,163,78,29590,1
49,64,17,27,83,100,8162,1
45,34,36,13,61,166,43535,1
46,62,28,25,175,82,35016,1
32,27,6,14,121,1,43577,0
48,51,49,13,111,133,7610,1
38,26,14,34,57,188,16265,1
58,50,32,47,72,34,40798,0
63,36,13,40,43,145,45542,1
70,44,16,35,127,146,46867,1
44,52,15,31,26,152,6423,1
13,68,3,11,70,92,10661,0
32,43,44,13,191,143,9823,1
54,47,31,1,10,94,25731,1
28,27,45,15,135,37,19298,0
71,55,40,22,166,85,6733,1
98,69,48,28,25,153,47931,1
34,26,43,8,129,198,16322,1
44,49,46,6,69,64,23018,0
76,57,11,17,190,105,37975,1
